unit_id,lon_ctr,lat_ctr,area_km2,t0_reclam_rs,time_since_t0,ndvi_trough_year,ndvi_trough,ndvi_recent,ndvi_recovery,ndvi_overall_slope,phase_v0,dating_confidence,label_method,label_role,note,aml_status_ext
MINE_US_00099,-101.834769,47.335744,13.8049,2016,8,2016,0.268,0.43,0.162,-0.00131,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00100,-116.303599,40.903966,13.7573,,,2007,0.143,0.196,0.053,0.00233,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00101,-93.608881,31.980326,13.7213,2011,13,2011,0.388,0.609,0.22,-0.00621,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00102,-119.19929,38.999188,13.6599,,,2001,0.002,0.05,0.048,0.00139,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00103,-94.394317,32.472656,13.4671,2014,10,2014,0.394,0.541,0.147,-0.01084,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00104,-81.946633,37.622533,13.232,2009,15,2009,0.44,0.712,0.273,0.00177,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00105,-87.344323,38.238923,13.0037,2016,8,2016,0.495,0.6,0.106,-0.00469,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00106,-116.619785,40.161872,12.9761,,,2019,0.066,0.077,0.011,-0.00481,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00107,-118.12463,44.699497,12.9277,,,2000,0.301,0.401,0.1,0.00359,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00108,-82.779061,30.475378,12.9125,,,2019,0.381,0.413,0.032,-0.01596,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00109,-114.155284,35.35443,12.8527,,,2013,0.056,0.068,0.012,-0.00014,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00110,-103.982614,32.590177,12.7995,,,2007,0.081,0.132,0.051,0.00208,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00111,-110.30439,36.441257,12.6613,,,2013,0.127,0.18,0.053,0.00016,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00112,-86.790639,33.113598,12.5587,,,2006,0.416,0.472,0.056,0.00142,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00113,-92.555934,47.347508,12.5452,,,2003,0.259,0.351,0.092,0.00389,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00114,-81.904666,27.895399,12.3824,2005,19,2005,0.284,0.423,0.139,0.00537,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00115,-75.901006,40.988383,11.9296,pre2000,,2000,0.514,0.61,0.096,0.00385,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,aml_listed_not_complete
MINE_US_00116,-81.375362,37.97496,11.9121,2017,7,2017,0.51,0.662,0.152,-0.00943,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00117,-107.037466,45.782502,11.8846,,,2013,0.197,0.275,0.078,-0.00077,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00118,-105.397361,44.150373,11.8545,,,2011,0.143,0.241,0.098,0.00071,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00119,-107.243838,40.371665,11.6541,pre2000,,2002,0.385,0.58,0.195,0.00685,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00120,-87.279461,38.946978,11.6388,pre2000,,2016,0.447,0.528,0.081,-0.01089,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00121,-105.513732,36.699019,11.63,,,2003,0.178,0.203,0.025,0.00076,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00122,-83.324354,37.379622,11.5498,2014,10,2014,0.367,0.654,0.287,0.00592,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00123,-82.627973,37.288523,11.5087,2011,13,2011,0.56,0.754,0.194,-0.00196,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00124,-82.113441,27.498726,11.4104,,,2019,0.301,0.342,0.041,-0.00725,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00125,-92.460995,47.58546,11.4065,,,2024,0.308,0.325,0.017,-0.00096,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00126,-104.923714,36.865571,11.3586,,,2011,0.21,0.314,0.103,0.00317,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00127,-105.505009,44.412874,11.3483,,,2003,0.16,0.266,0.107,0.00321,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00128,-108.47801,36.694454,11.3151,,,2024,-0.064,-0.05,0.014,-0.00085,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00129,-81.918105,27.853066,11.2535,,,2000,0.259,0.448,0.189,0.00859,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00130,-103.837666,44.339879,11.2428,,,2021,0.386,0.394,0.008,-0.00156,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00131,-80.979282,38.331142,11.1069,2007,17,2007,0.489,0.779,0.29,0.00711,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00132,-92.548297,47.484791,11.0092,,,2007,0.272,0.314,0.041,0.00095,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00133,-115.532166,39.941817,10.9385,,,2019,0.101,0.115,0.014,-0.00625,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00134,-82.826412,37.034927,10.8622,2011,13,2011,0.509,0.68,0.171,-0.00773,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00135,-80.537279,34.585751,10.8161,,,2024,0.36,0.363,0.004,-0.01466,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00136,-112.836823,32.38477,10.7591,,,2003,0.029,0.06,0.032,0.0014,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00137,-105.30964,43.516272,10.6687,,,2005,0.121,0.199,0.078,0.00237,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00138,-82.03624,27.820062,10.6523,,,2003,0.183,0.305,0.122,0.00462,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00139,-82.154979,37.062563,10.651,pre2000,,2015,0.634,0.668,0.034,-0.00874,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00140,-75.92662,40.816532,10.5823,pre2000,,2000,0.547,0.627,0.08,0.00315,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,reclamation_complete
MINE_US_00141,-108.42063,36.797873,10.4913,,,2002,0.068,0.125,0.057,0.0024,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00142,-82.402662,37.556647,10.4497,2010,14,2010,0.577,0.749,0.172,0.0025,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00143,-94.503101,32.358776,10.442,,,2018,0.38,0.462,0.082,-0.01775,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00144,-108.78587,41.482343,10.2666,,,2012,0.119,0.14,0.021,0.00011,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00145,-107.586087,42.798534,10.1535,,,2001,0.097,0.156,0.059,0.0023,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00146,-81.961917,27.644576,10.1471,pre2000,,2000,0.398,0.544,0.146,0.00454,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00147,-81.886852,37.838018,10.0571,2014,10,2014,0.558,0.696,0.138,-0.00126,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00148,-112.85499,32.356835,9.9479,,,2001,0.022,0.051,0.029,0.00133,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00149,-108.416846,32.721509,9.8522,,,2001,0.054,0.184,0.13,0.00561,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00150,-81.479832,37.376673,9.8429,2017,7,2017,0.557,0.671,0.114,-0.01013,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00151,-81.634371,37.90371,9.7249,2011,13,2011,0.57,0.756,0.186,5e-05,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00152,-104.857349,36.811626,9.7244,,,2011,0.202,0.321,0.12,0.00367,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00153,-112.004401,45.901734,9.6594,,,2000,0.114,0.192,0.078,0.00182,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00154,-108.746053,42.535404,9.6002,,,2001,0.187,0.273,0.086,0.00351,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00155,-115.523658,39.750833,9.5292,,,2020,0.155,0.171,0.015,-0.00046,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00156,-116.634296,40.203966,9.48,,,2000,0.083,0.125,0.042,0.00172,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00157,-82.874815,30.506663,9.3783,,,2021,0.42,0.47,0.049,-0.01709,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00158,-94.498435,32.282844,9.2529,2012,12,2012,0.405,0.674,0.269,0.00229,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00159,-96.126594,31.517659,9.2419,2012,12,2012,0.331,0.471,0.14,-0.0094,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00160,-103.815065,32.578353,9.1411,,,2013,0.001,0.089,0.088,-0.0014,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00161,-81.518993,37.854799,9.1345,2009,15,2009,0.477,0.705,0.228,-0.00555,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00162,-107.834442,40.235691,8.943,,,2011,0.148,0.224,0.076,-0.00709,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00163,-101.833851,47.3702,8.9079,2003,21,2003,0.266,0.367,0.101,0.00288,early_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00164,-120.994256,39.361432,8.8396,pre2000,,2000,0.414,0.516,0.102,0.0048,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00165,-108.646731,41.680265,8.797,,,2001,0.094,0.131,0.037,0.00179,degraded,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00166,-111.360724,42.859136,8.7834,,,2019,0.369,0.425,0.056,-0.0027,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00167,-81.988223,27.721244,8.7415,,,2000,0.376,0.467,0.09,0.00258,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00168,-81.497102,38.036197,8.565,2003,21,2003,0.27,0.73,0.459,0.01923,stable_restoration,rs_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00169,-81.93617,27.677375,8.5373,pre2000,,2006,0.461,0.604,0.143,0.00553,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00170,-92.386119,47.527951,8.5207,pre2000,,2020,0.487,0.501,0.014,-0.00806,stable_restoration,censored_pre2000,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
MINE_US_00171,-92.268383,34.677723,8.3926,,,2017,0.412,0.426,0.014,-0.00154,early_restoration,state_only_no_t0,regimeB_v0_RS_t0,RS_derived,t0 = RS reclamation-onset proxy from NDVI trough; pre2000=left-censored; state_only=undatable in 2000-24 window,no_aml_match
